key,state,year,confined_population,adult_male,pct_adult_male,adult_female,pct_adult_female,juvenile_male,pct_juvenile_male,juvenile_female,pct_juvenile_female,white_population,pct_white,black_population,pct_black,hispanic_population,pct_hispanic,native_american_population,pct_native_american,asian_population,pct_asian,native_hawaiian_pacific_islander_population,pct_native_hawaiian_pacific_islander,two_or_more_race_population,pct_two_or_more_races,other_population,pct_other
Mississippi - 2017,Mississippi,2017,6767,6084,0.8990690113787498,649,0.09590660558593173,34,0.005024383035318457,0,0.0,2691,0.3976651396482932,3415,0.5046549431062509,76,0.011230973843653022,8,0.0011822077730161075,13,0.0019210876311511749,0,0.0,0,0.0,0,0.0
Mississippi - 2018,Mississippi,2018,6778,6141,0.9060194747713189,609,0.08984951313071703,28,0.004131012097964001,0,0.0,2665,0.3931838300383594,3926,0.5792269105930953,112,0.016524048391856005,12,0.0017704337562702863,25,0.0036884036588964294,0,0.0,20,0.0029507229271171437,0,0.0
Missouri - 2008,Missouri,2008,6107,5288,0.8658915998035042,751,0.12297363681021778,66,0.010807270345505158,2,0.0003274930407728836,1857,0.3040772883576224,3763,0.6161781562141805,210,0.03438676928115277,7,0.0011462256427050926,35,0.005731128213525462,3,0.0004912395611593254,2,0.0003274930407728836,0,0.0
Missouri - 2009,Missouri,2009,5170,4510,0.8723404255319149,518,0.10019342359767891,135,0.02611218568665377,7,0.0013539651837524177,1907,0.3688588007736944,2914,0.5636363636363636,177,0.03423597678916828,0,0.0,8,0.0015473887814313346,0,0.0,3,0.0005802707930367504,0,0.0
Missouri - 2010,Missouri,2010,5297,4611,0.8704927317349443,604,0.11402680762695866,80,0.015102888427411743,2,0.00037757221068529355,1720,0.32471210118935245,1791,0.3381159146686804,212,0.04002265433264112,0,0.0,10,0.001887861053426468,2,0.00037757221068529355,1,0.00018878610534264677,2,0.00037757221068529355
Missouri - 2011,Missouri,2011,5482,4764,0.8690259029551258,573,0.1045238963881795,138,0.025173294418095585,7,0.0012769062385990515,2022,0.36884348777818315,3187,0.5813571689164538,215,0.03921926304268515,7,0.0012769062385990515,12,0.0021889821233126595,2,0.00036483035388544326,0,0.0,2,0.00036483035388544326
Missouri - 2012,Missouri,2012,4538,3874,0.8536800352578229,512,0.1128250330542089,147,0.03239312472454826,5,0.0011018069634200088,1879,0.4140590568532393,2349,0.5176289114147201,228,0.0502423975319524,0,0.0,13,0.0028646981048920227,2,0.00044072278536800354,10,0.0022036139268400176,7,0.0015425297487880124
Missouri - 2013,Missouri,2013,3861,3274,0.847966847966848,528,0.13675213675213677,58,0.015022015022015021,1,0.000259000259000259,1792,0.46412846412846415,1743,0.45143745143745145,123,0.031857031857031856,2,0.000518000518000518,8,0.002072002072002072,6,0.001554001554001554,5,0.001295001295001295,1,0.000259000259000259
Missouri - 2014,Missouri,2014,4088,3273,0.8006360078277887,560,0.136986301369863,22,0.0053816046966731895,3,0.0007338551859099804,1848,0.4520547945205479,1557,0.38087084148727984,139,0.034001956947162425,1,0.0002446183953033268,4,0.0009784735812133072,1,0.0002446183953033268,2,0.0004892367906066536,1,0.0002446183953033268
Missouri - 2015,Missouri,2015,5259,4537,0.8627115421182734,657,0.12492869366799772,59,0.011218862901692337,6,0.0011409013120365088,2151,0.4090131203650884,2637,0.5014261266400456,434,0.08252519490397414,3,0.0005704506560182544,20,0.0038030043734550295,2,0.00038030043734550294,9,0.0017113519680547634,2,0.00038030043734550294
Missouri - 2016,Missouri,2016,4794,4169,0.8696287025448477,579,0.12077596996245307,42,0.008760951188986232,4,0.0008343763037129745,2204,0.459741343345849,2482,0.5177304964539007,83,0.017313308302044222,2,0.00041718815185648727,20,0.004171881518564873,2,0.00041718815185648727,0,0.0,0,0.0
Missouri - 2017,Missouri,2017,5793,4945,0.853616433626791,788,0.13602623856378387,54,0.009321595028482652,6,0.0010357327809425167,2729,0.4710857931986881,2896,0.49991368893492144,142,0.024512342482306233,3,0.0005178663904712584,17,0.0029345762126704645,3,0.0005178663904712584,0,0.0,2,0.00034524426031417227
Missouri - 2018,Missouri,2018,5674,4847,0.8542474444836095,773,0.1362354599929503,50,0.008812125484666901,4,0.0007049700387733521,2579,0.4545294324991188,2932,0.5167430384208671,135,0.023792738808600635,6,0.0010574550581600281,15,0.0026436376454000705,4,0.0007049700387733521,0,0.0,2,0.00035248501938667606
Montana - 2008,Montana,2008,465,409,0.8795698924731182,56,0.12043010752688173,0,0.0,0,0.0,271,0.5827956989247312,20,0.043010752688172046,42,0.09032258064516129,107,0.23010752688172043,1,0.002150537634408602,0,0.0,1,0.002150537634408602,0,0.0
Montana - 2009,Montana,2009,424,355,0.8372641509433962,69,0.16273584905660377,0,0.0,0,0.0,260,0.6132075471698113,19,0.04481132075471698,32,0.07547169811320754,111,0.2617924528301887,1,0.0023584905660377358,0,0.0,0,0.0,0,0.0
Montana - 2010,Montana,2010,481,397,0.8253638253638254,84,0.17463617463617465,0,0.0,0,0.0,35,0.07276507276507277,1,0.002079002079002079,3,0.006237006237006237,25,0.05197505197505198,0,0.0,0,0.0,0,0.0,0,0.0
Montana - 2011,Montana,2011,449,373,0.8307349665924276,76,0.16926503340757237,0,0.0,0,0.0,327,0.7282850779510023,24,0.053452115812917596,37,0.08240534521158129,60,0.133630289532294,1,0.0022271714922048997,0,0.0,0,0.0,0,0.0
Montana - 2012,Montana,2012,78,65,0.8333333333333334,13,0.16666666666666666,0,0.0,0,0.0,42,0.5384615384615384,1,0.01282051282051282,2,0.02564102564102564,30,0.38461538461538464,2,0.02564102564102564,0,0.0,1,0.01282051282051282,0,0.0
Montana - 2013,Montana,2013,510,425,0.8333333333333334,85,0.16666666666666666,0,0.0,0,0.0,284,0.5568627450980392,67,0.13137254901960785,36,0.07058823529411765,121,0.2372549019607843,2,0.00392156862745098,0,0.0,0,0.0,0,0.0
Montana - 2014,Montana,2014,528,431,0.8162878787878788,97,0.18371212121212122,0,0.0,0,0.0,303,0.5738636363636364,26,0.04924242424242424,39,0.07386363636363637,158,0.29924242424242425,1,0.001893939393939394,0,0.0,1,0.001893939393939394,0,0.0
Montana - 2015,Montana,2015,971,829,0.8537590113285273,126,0.12976313079299692,8,0.008238928939237899,8,0.008238928939237899,647,0.666323377960865,33,0.03398558187435633,2,0.0020597322348094747,280,0.2883625128733265,0,0.0,4,0.004119464469618949,5,0.005149330587023687,0,0.0
Montana - 2016,Montana,2016,952,848,0.8907563025210085,96,0.10084033613445378,6,0.0063025210084033615,2,0.0021008403361344537,659,0.6922268907563025,30,0.031512605042016806,32,0.03361344537815126,224,0.23529411764705882,3,0.0031512605042016808,2,0.0021008403361344537,0,0.0,0,0.0
Montana - 2017,Montana,2017,1016,864,0.8503937007874016,141,0.13877952755905512,8,0.007874015748031496,3,0.002952755905511811,719,0.7076771653543307,24,0.023622047244094488,20,0.01968503937007874,237,0.23326771653543307,2,0.001968503937007874,4,0.003937007874015748,7,0.006889763779527559,0,0.0
Montana - 2018,Montana,2018,881,756,0.8581157775255391,118,0.13393870601589103,6,0.00681044267877412,1,0.0011350737797956867,597,0.677639046538025,33,0.03745743473325766,3,0.00340522133938706,232,0.2633371169125993,1,0.0011350737797956867,2,0.0022701475595913734,0,0.0,0,0.0
Nebraska - 2008,Nebraska,2008,1993,1720,0.863020572002007,271,0.1359759157049674,1,0.0005017561465127947,1,0.0005017561465127947,934,0.4686402408429503,714,0.35825388861013546,279,0.13998996487706974,50,0.025087807325639738,12,0.006021073758153537,0,0.0,0,0.0,4,0.002007024586051179
Nebraska - 2009,Nebraska,2009,1917,1696,0.8847157016171101,220,0.11476264997391758,1,0.0005216484089723526,0,0.0,847,0.44183620239958266,642,0.3348982785602504,337,0.17579551382368283,46,0.023995826812728223,12,0.006259780907668232,1,0.0005216484089723526,0,0.0,2,0.0010432968179447052
Nebraska - 2010,Nebraska,2010,1812,1567,0.8647902869757175,245,0.13520971302428256,0,0.0,0,0.0,736,0.40618101545253865,656,0.3620309050772627,343,0.18929359823399558,60,0.033112582781456956,13,0.00717439293598234,0,0.0,1,0.0005518763796909492,3,0.0016556291390728477
Nebraska - 2011,Nebraska,2011,2106,1835,0.8713200379867047,271,0.12867996201329535,0,0.0,0,0.0,897,0.42592592592592593,714,0.33903133903133903,430,0.20417853751187084,49,0.023266856600189935,14,0.006647673314339981,0,0.0,0,0.0,2,0.000949667616334283
Nebraska - 2012,Nebraska,2012,1825,1595,0.873972602739726,230,0.12602739726027398,0,0.0,0,0.0,776,0.4252054794520548,679,0.37205479452054796,293,0.16054794520547946,59,0.03232876712328767,12,0.006575342465753425,0,0.0,0,0.0,5,0.0027397260273972603
Nebraska - 2013,Nebraska,2013,1955,1628,0.8327365728900256,326,0.16675191815856777,1,0.0005115089514066496,0,0.0,950,0.4859335038363171,659,0.3370843989769821,264,0.1350383631713555,58,0.029667519181585677,18,0.009207161125319692,0,0.0,0,0.0,4,0.0020460358056265983
Nebraska - 2014,Nebraska,2014,2172,1838,0.8462246777163904,334,0.15377532228360957,0,0.0,0,0.0,1035,0.47651933701657456,747,0.34392265193370164,305,0.14042357274401474,61,0.028084714548802948,16,0.007366482504604052,0,0.0,1,0.00046040515653775324,5,0.0023020257826887663
Nebraska - 2015,Nebraska,2015,1330,1136,0.8541353383458646,194,0.14586466165413534,0,0.0,0,0.0,573,0.43082706766917295,497,0.3736842105263158,208,0.15639097744360902,44,0.03308270676691729,8,0.006015037593984963,0,0.0,0,0.0,0,0.0
Nebraska - 2016,Nebraska,2016,1468,1269,0.864441416893733,199,0.13555858310626703,0,0.0,0,0.0,644,0.43869209809264303,515,0.3508174386920981,249,0.16961852861035423,42,0.02861035422343324,18,0.01226158038147139,0,0.0,0,0.0,0,0.0
Nebraska - 2017,Nebraska,2017,1538,1313,0.85370611183355,225,0.14629388816644995,0,0.0,0,0.0,651,0.4232769830949285,549,0.35695708712613783,267,0.17360208062418725,52,0.033810143042912875,16,0.010403120936280884,0,0.0,2,0.0013003901170351106,0,0.0
Nebraska - 2018,Nebraska,2018,1611,1363,0.846058348851645,248,0.15394165114835506,0,0.0,0,0.0,684,0.4245810055865922,610,0.3786468032278088,248,0.15394165114835506,51,0.03165735567970205,18,0.0111731843575419,0,0.0,0,0.0,0,0.0
Nevada - 2008,Nevada,2008,6327,5266,0.832305990200727,1023,0.16168800379326695,36,0.005689900426742532,2,0.000316105579263474,2128,0.33633633633633636,1575,0.24893314366998578,1345,0.21258100205468627,70,0.01106369527422159,111,0.017543859649122806,4,0.000632211158526948,0,0.0,0,0.0
Nevada - 2009,Nevada,2009,6365,5282,0.8298507462686567,1045,0.16417910447761194,37,0.005813040062843677,1,0.00015710919088766692,2187,0.3435978004713276,1526,0.23974862529457974,1443,0.22670856245090337,65,0.01021209740769835,109,0.017124901806755695,0,0.0,0,0.0,0,0.0
Nevada - 2010,Nevada,2010,6040,5043,0.8349337748344371,962,0.15927152317880794,32,0.005298013245033113,3,0.0004966887417218543,2093,0.34652317880794703,1512,0.2503311258278146,1449,0.23990066225165563,48,0.007947019867549669,109,0.01804635761589404,1,0.00016556291390728477,0,0.0,0,0.0
Nevada - 2011,Nevada,2011,4514,3674,0.8139122729286664,810,0.179441736818786,28,0.006202924235711121,2,0.00044306601683650863,1870,0.4142667257421356,1314,0.2910943730615862,1131,0.2505538325210456,73,0.016171909614532565,122,0.02702702702702703,1,0.00022153300841825432,0,0.0,1,0.00022153300841825432
Nevada - 2012,Nevada,2012,5024,4104,0.8168789808917197,902,0.17953821656050956,18,0.0035828025477707007,0,0.0,1908,0.37977707006369427,1240,0.24681528662420382,1085,0.21596337579617833,70,0.01393312101910828,99,0.019705414012738853,0,0.0,0,0.0,3,0.0005971337579617834
Nevada - 2013,Nevada,2013,5706,4648,0.8145811426568524,1040,0.18226428321065544,18,0.0031545741324921135,0,0.0,2227,0.39029092183666314,1360,0.23834560112162637,1048,0.1836663161584297,84,0.014721345951629864,98,0.01717490361023484,0,0.0,0,0.0,2,0.0003505082369435682
Nevada - 2014,Nevada,2014,6021,4868,0.8085035708354094,1140,0.18933731938216244,13,0.002159109782428168,0,0.0,2539,0.42169074904500914,1947,0.32336821126058796,1121,0.1861816973924597,92,0.015279853844876266,302,0.050157781099485134,0,0.0,0,0.0,4,0.0006643414715163594
Nevada - 2015,Nevada,2015,5575,4535,0.8134529147982063,1016,0.1822421524663677,24,0.004304932735426009,0,0.0,2285,0.4098654708520179,1646,0.2952466367713005,884,0.15856502242152468,58,0.010403587443946188,139,0.02493273542600897,9,0.0016143497757847534,0,0.0,0,0.0
Nevada - 2016,Nevada,2016,6132,5039,0.8217547292889759,1072,0.17482061317677755,21,0.003424657534246575,0,0.0,2772,0.4520547945205479,1974,0.3219178082191781,1174,0.19145466405740377,56,0.0091324200913242,125,0.020384866275277233,13,0.0021200260926288322,0,0.0,0,0.0
Nevada - 2017,Nevada,2017,6506,5383,0.8273901014448202,1098,0.16876729173071012,25,0.00384260682446972,0,0.0,2650,0.40731632339379037,1930,0.2966492468490624,1141,0.17537657546879803,65,0.009990777743621273,186,0.02858899477405472,0,0.0,0,0.0,0,0.0
Nevada - 2018,Nevada,2018,6748,5554,0.8230586840545346,1170,0.17338470657972732,24,0.0035566093657379964,0,0.0,2769,0.4103438055720213,2133,0.3160936573799644,1084,0.16064018968583285,78,0.011558980438648489,166,0.024599881446354475,4,0.0005927682276229994,0,0.0,0,0.0
New Hampshire - 2008,New Hampshire,2008,1305,1132,0.8674329501915709,160,0.12260536398467432,12,0.009195402298850575,1,0.0007662835249042146,985,0.7547892720306514,143,0.10957854406130269,165,0.12643678160919541,1,0.0007662835249042146,6,0.004597701149425287,0,0.0,0,0.0,2,0.0015325670498084292
New Hampshire - 2009,New Hampshire,2009,1265,1094,0.8648221343873518,157,0.1241106719367589,14,0.011067193675889328,0,0.0,989,0.7818181818181819,114,0.09011857707509881,151,0.11936758893280633,3,0.0023715415019762848,6,0.0047430830039525695,0,0.0,2,0.0015810276679841897,0,0.0
New Hampshire - 2010,New Hampshire,2010,1230,1064,0.865040650406504,153,0.12439024390243902,13,0.01056910569105691,0,0.0,1011,0.8219512195121951,100,0.08130081300813008,115,0.09349593495934959,1,0.0008130081300813008,2,0.0016260162601626016,0,0.0,0,0.0,1,0.0008130081300813008
New Hampshire - 2011,New Hampshire,2011,1205,1035,0.8589211618257261,167,0.13858921161825727,3,0.0024896265560165973,0,0.0,966,0.8016597510373444,90,0.07468879668049792,113,0.0937759336099585,3,0.0024896265560165973,8,0.006639004149377593,0,0.0,4,0.0033195020746887966,1,0.0008298755186721991
New Hampshire - 2012,New Hampshire,2012,712,610,0.8567415730337079,100,0.1404494382022472,2,0.0028089887640449437,0,0.0,305,0.42837078651685395,9,0.012640449438202247,9,0.012640449438202247,1,0.0014044943820224719,3,0.004213483146067416,0,0.0,0,0.0,0,0.0
New Hampshire - 2013,New Hampshire,2013,1230,1048,0.8520325203252033,174,0.14146341463414633,7,0.005691056910569106,1,0.0008130081300813008,999,0.8121951219512196,89,0.07235772357723577,105,0.08536585365853659,3,0.0024390243902439024,4,0.0032520325203252032,0,0.0,0,0.0,4,0.0032520325203252032
New Hampshire - 2014,New Hampshire,2014,1139,981,0.8612818261633012,153,0.13432835820895522,4,0.003511852502194908,1,0.000877963125548727,932,0.8182616330114135,93,0.08165057067603161,107,0.09394205443371378,2,0.001755926251097454,5,0.004389815627743635,0,0.0,0,0.0,0,0.0
New Hampshire - 2015,New Hampshire,2015,1026,841,0.8196881091617934,184,0.1793372319688109,1,0.0009746588693957114,0,0.0,727,0.7085769980506823,117,0.11403508771929824,172,0.16764132553606237,3,0.0029239766081871343,7,0.00682261208576998,0,0.0,0,0.0,0,0.0
New Hampshire - 2016,New Hampshire,2016,983,807,0.8209562563580874,176,0.1790437436419125,0,0.0,0,0.0,489,0.49745676500508645,66,0.0671414038657172,16,0.01627670396744659,4,0.004069175991861648,2,0.002034587995930824,0,0.0,0,0.0,0,0.0
New Hampshire - 2017,New Hampshire,2017,1016,834,0.8208661417322834,182,0.17913385826771652,0,0.0,0,0.0,734,0.7224409448818898,135,0.1328740157480315,107,0.10531496062992125,5,0.004921259842519685,5,0.004921259842519685,0,0.0,0,0.0,0,0.0
New Hampshire - 2018,New Hampshire,2018,886,747,0.8431151241534989,139,0.15688487584650113,0,0.0,0,0.0,589,0.664785553047404,122,0.13769751693002258,149,0.16817155756207675,4,0.004514672686230248,0,0.0,4,0.004514672686230248,0,0.0,0,0.0
New Jersey - 2008,New Jersey,2008,16037,14388,0.897175282160005,1628,0.1015152459936397,21,0.0013094718463553033,0,0.0,3627,0.22616449460622312,8110,0.5057055559019766,3921,0.24449710045519735,66,0.004115482945688097,107,0.006672070836191308,66,0.004115482945688097,19,0.0011847602419405125,44,0.0027436552971253974
New Jersey - 2009,New Jersey,2009,15685,14222,0.9067261715014345,1447,0.09225374561683136,16,0.0010200828817341408,0,0.0,3217,0.20510041440867072,7454,0.4752311125278929,3212,0.20478163850812878,10,0.000637551801083838,57,0.003634045266177877,9,0.0005737966209754542,5,0.000318775900541919,206,0.013133567102327064
New Jersey - 2010,New Jersey,2010,14197,12839,0.9043459885891385,1345,0.09473832499823906,13,0.000915686412622385,0,0.0,2842,0.2001831372825245,6468,0.45558920898781435,3103,0.21856730295132776,23,0.0016200605761780658,114,0.00802986546453476,12,0.0008452489962668169,0,0.0,22,0.0015496231598224977
New Jersey - 2011,New Jersey,2011,13418,12152,0.9056491280369653,1255,0.09353107765687882,11,0.00081979430615591,0,0.0,2864,0.21344462662095692,6221,0.46363094350871964,3201,0.2385601430913698,9,0.0006707407959457445,56,0.004173498285884632,26,0.0019376956327321509,3,0.00022358026531524818,208,0.015501565061857207
New Jersey - 2012,New Jersey,2012,13916,12688,0.9117562517964932,1204,0.08651911468812877,23,0.0016527737855705662,1,7.185972980741592e-05,3314,0.23814314458177638,6506,0.467519402127048,3026,0.2174475423972406,6,0.00043115837884449555,124,0.008910606496119574,10,0.0007185972980741593,2,0.00014371945961483184,55,0.003952285139407876
New Jersey - 2013,New Jersey,2013,11475,10342,0.9012636165577342,1125,0.09803921568627451,8,0.0006971677559912854,0,0.0,3387,0.29516339869281044,5738,0.5000435729847494,2203,0.1919825708061002,12,0.0010457516339869282,73,0.0063616557734204795,2,0.00017429193899782134,10,0.0008714596949891067,36,0.003137254901960784
New Jersey - 2014,New Jersey,2014,12682,11303,0.891263207695947,1370,0.10802712505913893,9,0.0007096672449140514,0,0.0,3141,0.24767386847500394,6093,0.48044472480681283,3198,0.25216842769279296,16,0.0012616306576249802,103,0.00812174735846081,12,0.0009462229932187353,14,0.0011039268254218577,26,0.002050149818640593
New Jersey - 2015,New Jersey,2015,12484,11344,0.9086831143864146,1135,0.09091637295738546,5,0.0004005126561999359,0,0.0,3266,0.26161486702979814,5804,0.46491509131688563,3118,0.24975969240628004,24,0.0019224607497596924,134,0.010733739186158282,7,0.0005607177186799103,14,0.0011214354373598205,32,0.00256328099967959
New Jersey - 2016,New Jersey,2016,11093,10039,0.9049851257549806,1053,0.09492472730550798,1,9.014693951140358e-05,0,0.0,2589,0.2333904263950239,5254,0.47363202019291445,2750,0.24790408365635988,22,0.001983232669250879,119,0.010727485801857027,11,0.0009916163346254394,15,0.0013522040926710539,0,0.0
New Jersey - 2017,New Jersey,2017,9266,8451,0.9120440319447443,814,0.08784804662205914,1,0.00010792143319663285,0,0.0,2292,0.24735592488668248,4405,0.4753939132311677,2327,0.25113317504856464,15,0.0016188214979494927,68,0.007338657457371034,26,0.002805957263112454,40,0.004316857327865314,64,0.006906971724584502
New Jersey - 2018,New Jersey,2018,7358,6590,0.8956238108181571,766,0.10410437618918185,1,0.0001359064963305246,1,0.0001359064963305246,1993,0.2708616471867355,3323,0.45161728730633327,1824,0.24789344930687687,8,0.0010872519706441968,96,0.013047023647730362,2,0.0002718129926610492,3,0.0004077194889915738,37,0.00502854036422941
New Mexico - 2008,New Mexico,2008,6550,5920,0.9038167938931297,604,0.09221374045801527,21,0.0032061068702290076,5,0.0007633587786259542,2069,0.31587786259541983,481,0.07343511450381679,3375,0.5152671755725191,555,0.08473282442748091,18,0.002748091603053435,2,0.0003053435114503817,0,0.0,15,0.0022900763358778627
New Mexico - 2009,New Mexico,2009,6885,6155,0.8939724037763254,688,0.0999273783587509,42,0.006100217864923747,0,0.0,1960,0.28467683369644153,464,0.06739288307915758,3221,0.4678286129266521,591,0.08583877995642701,20,0.002904865649963689,0,0.0,98,0.014233841684822076,0,0.0
New Mexico - 2010,New Mexico,2010,6559,5876,0.8958682726025309,656,0.10001524622655893,22,0.0033541698429638664,5,0.0007623113279463333,1884,0.2872389083701784,425,0.06479646287543833,2918,0.4448848909894801,646,0.09849062357066626,16,0.0024393962494282666,1,0.00015246226558926666,25,0.0038115566397316663,0,0.0
New Mexico - 2011,New Mexico,2011,3944,3529,0.8947768762677485,382,0.09685598377281947,30,0.007606490872210953,3,0.0007606490872210953,1264,0.3204868154158215,199,0.050456389452332655,1873,0.47489858012170383,317,0.08037525354969574,5,0.0012677484787018255,1,0.0002535496957403651,8,0.002028397565922921,0,0.0
New Mexico - 2012,New Mexico,2012,4021,3617,0.8995274807261875,363,0.09027605073364835,34,0.00845560805769709,7,0.001740860482467048,1012,0.2516786868938075,191,0.047500621735886595,2176,0.5411589156926138,470,0.11688634667993036,3,0.0007460830639144492,2,0.0004973887092762995,67,0.01666252176075603,83,0.020641631434966425
New Mexico - 2013,New Mexico,2013,5898,5098,0.8643608002712784,789,0.13377416073245169,10,0.00169548999660902,1,0.00016954899966090201,774,0.13123092573753814,163,0.027636486944727028,1831,0.31044421837911157,532,0.09020006781959987,10,0.00169548999660902,2,0.00033909799932180403,2,0.00033909799932180403,0,0.0
New Mexico - 2014,New Mexico,2014,4143,3630,0.8761766835626358,484,0.11682355780835144,21,0.005068790731354091,8,0.0019309678976587015,1225,0.29567945932898865,140,0.033791938209027275,1767,0.4265025343953657,466,0.11247888003861936,10,0.0024137098720733766,4,0.0009654839488293508,33,0.007965242577842143,179,0.04320540671011344
New Mexico - 2015,New Mexico,2015,4830,4269,0.8838509316770187,515,0.10662525879917184,44,0.009109730848861283,2,0.00041407867494824016,1137,0.23540372670807452,2215,0.458592132505176,1201,0.24865424430641822,249,0.0515527950310559,8,0.0016563146997929607,0,0.0,0,0.0,1,0.00020703933747412008
New Mexico - 2016,New Mexico,2016,2766,2404,0.8691250903832248,352,0.1272595806218366,9,0.0032537960954446853,1,0.00036153289949385393,912,0.3297180043383948,103,0.03723788864786696,1450,0.5242227042660882,237,0.08568329718004339,10,0.0036153289949385392,0,0.0,22,0.007953723788864787,0,0.0
New Mexico - 2017,New Mexico,2017,3991,3346,0.8383863693309948,632,0.15835630167877726,11,0.002756201453269857,2,0.0005011275369581559,1024,0.2565772989225758,225,0.056376847907792536,2265,0.5675269356051115,363,0.09095464795790528,6,0.0015033826108744675,0,0.0,63,0.01578551741418191,3,0.0007516913054372337
New Mexico - 2018,New Mexico,2018,3460,2861,0.826878612716763,587,0.16965317919075146,10,0.002890173410404624,2,0.0005780346820809249,1420,0.41040462427745666,211,0.06098265895953757,1418,0.4098265895953757,299,0.08641618497109826,9,0.002601156069364162,1,0.00028901734104046245,102,0.029479768786127167,0,0.0
New York - 2008,New York,2008,25027,21898,0.8749750269708715,2133,0.08522795380988532,933,0.037279737883086264,63,0.0025172813361569505,5076,0.20282095337036002,13053,0.5215567187437568,6097,0.24361689375474488,66,0.0026371518759739482,214,0.008550765173612498,1,3.9956846605665884e-05,138,0.005514044831581892,246,0.009829384264993806
New York - 2009,New York,2009,23986,21045,0.8773868089719002,1991,0.08300675393979821,879,0.03664637705328108,71,0.0029600600350204284,4093,0.17064120737096639,11289,0.4706495455682481,5545,0.2311765196364546,50,0.0020845493204369216,145,0.006045193029267072,0,0.0,68,0.002834987075794213,267,0.011131493371133162
New York - 2010,New York,2010,23819,19780,0.8304294890633528,1794,0.07531802342667618,880,0.03694529577228263,62,0.0026029640203199126,3986,0.1673453965321802,10296,0.4322599605357068,5338,0.22410680549141443,53,0.002225114404467022,125,0.005247911331290146,0,0.0,5,0.00020991645325160586,279,0.011713338091439608
New York - 2011,New York,2011,23049,20238,0.8780424313419237,1913,0.08299709314937741,825,0.035793309904985034,73,0.003167165603713827,3861,0.16751269035532995,10614,0.46049720161395286,5259,0.22816608095795912,50,0.0021692915093930324,139,0.00603063039611263,0,0.0,124,0.00537984294329472,276,0.011974489131849538
New York - 2012,New York,2012,20850,18329,0.8790887290167866,1773,0.08503597122302159,691,0.03314148681055156,57,0.002733812949640288,3995,0.19160671462829737,10407,0.499136690647482,4812,0.2307913669064748,56,0.002685851318944844,138,0.006618705035971223,0,0.0,85,0.00407673860911271,407,0.019520383693045564
New York - 2013,New York,2013,19239,16983,0.8827381880555123,1644,0.08545142678933416,568,0.02952336400020791,44,0.002287021154945683,3239,0.16835594365611517,9204,0.4784032434118197,5022,0.26103227818493685,31,0.001611310359166277,167,0.008680284838089298,1,5.19777535214928e-05,0,0.0,255,0.013254327147980664
New York - 2014,New York,2014,17455,15416,0.8831853337152679,1596,0.09143511887711257,413,0.023660842165568605,30,0.0017187052420509883,3233,0.1852191349183615,8673,0.4968776854769407,4469,0.2560297908908622,44,0.0025207676883414495,139,0.00796333428816958,0,0.0,12,0.0006874820968203953,248,0.014207963334288169
New York - 2015,New York,2015,19444,17383,0.8940032915038058,1679,0.08635054515531784,357,0.01836041966673524,25,0.0012857436741411231,4858,0.24984571075910306,9824,0.5052458341904957,4301,0.22119934169923883,35,0.0018000411437975724,151,0.007765891791812384,11,0.0005657272166220942,1,5.142974696564493e-05,230,0.011828841802098334
New York - 2016,New York,2016,15760,14151,0.8979060913705583,1331,0.08445431472081218,257,0.016307106598984773,21,0.00133248730964467,3227,0.20475888324873096,8491,0.5387690355329949,3504,0.22233502538071065,35,0.002220812182741117,172,0.010913705583756345,1,6.34517766497462e-05,2,0.0001269035532994924,291,0.018464467005076143
New York - 2017,New York,2017,15995,14128,0.8832760237574242,1574,0.0984057517974367,273,0.017067833698030634,20,0.0012503907471084713,3688,0.23057205376680212,7895,0.4935917474210691,3808,0.23807439824945295,34,0.0021256642700844012,172,0.010753360425132854,0,0.0,0,0.0,364,0.022757111597374178
New York - 2018,New York,2018,14319,12767,0.8916125427753335,1347,0.09407081500104755,190,0.013269083036524897,15,0.001047559187094071,3763,0.26279768140233256,6590,0.4602276695299951,3335,0.23290732593058175,97,0.006774216076541658,230,0.016062574202109086,1,6.983727913960472e-05,0,0.0,280,0.019554438159089322
North Carolina - 2008,North Carolina,2008,10888,9333,0.8571822189566495,1122,0.10304922850844966,398,0.03655400440852315,35,0.0032145481263776633,2970,0.2727773695811903,6554,0.6019470977222631,1101,0.10112049963262307,188,0.017266715650257163,17,0.0015613519470977222,6,0.0005510653930933138,26,0.002387950036737693,8,0.0007347538574577516
North Carolina - 2009,North Carolina,2009,10292,8788,0.8538670812281384,1041,0.10114652157015157,420,0.04080839486980179,43,0.004178002331908278,2649,0.2573843762145356,6162,0.5987174504469491,1049,0.10192382432957638,228,0.022153128643606686,34,0.003303536727555383,0,0.0,15,0.0014574426739214924,14,0.0013602798289933929
North Carolina - 2010,North Carolina,2010,10532,9058,0.8600455753892898,1096,0.1040638055450057,213,0.020224078997341435,32,0.0030383592859855677,2553,0.24240410178503607,3958,0.37580706418533993,370,0.03513102924420813,202,0.019179642992783897,10,0.0009494872768704899,11,0.001044436004557539,0,0.0,1,9.494872768704899e-05
North Carolina - 2011,North Carolina,2011,9520,8199,0.8612394957983194,1067,0.11207983193277311,237,0.024894957983193276,17,0.0017857142857142857,2651,0.27846638655462186,5547,0.5826680672268908,844,0.08865546218487395,203,0.021323529411764706,15,0.0015756302521008404,8,0.0008403361344537816,0,0.0,0,0.0
